Timestamp,n-unique-addresses
2011-04-12 00:00:00,3373.0
2011-04-13 00:00:00,3658.0
2011-04-14 00:00:00,5169.0
2011-04-15 00:00:00,3162.0
2011-04-16 00:00:00,3277.0
2011-04-17 00:00:00,3549.0
2011-04-18 00:00:00,4471.0
2011-04-19 00:00:00,5303.0
2011-04-20 00:00:00,4321.0
2011-04-21 00:00:00,3329.0
2011-04-22 00:00:00,3411.0
2011-04-23 00:00:00,3854.0
2011-04-24 00:00:00,3668.0
2011-04-25 00:00:00,4239.0
2011-04-26 00:00:00,5159.0
2011-04-27 00:00:00,6326.0
2011-04-28 00:00:00,5070.0
2011-04-29 00:00:00,5637.0
2011-04-30 00:00:00,6883.0
2011-05-01 00:00:00,6246.0
2011-05-02 00:00:00,4894.0
2011-05-03 00:00:00,5023.0
2011-05-04 00:00:00,5060.0
2011-05-05 00:00:00,5822.0
2011-05-06 00:00:00,5777.0
2011-05-07 00:00:00,6034.0
2011-05-08 00:00:00,5207.0
2011-05-09 00:00:00,6069.0
2011-05-10 00:00:00,5567.0
2011-05-11 00:00:00,5601.0
2011-05-12 00:00:00,5738.0
2011-05-13 00:00:00,7459.0
2011-05-14 00:00:00,7550.0
2011-05-15 00:00:00,6879.0
2011-05-16 00:00:00,9982.0
2011-05-17 00:00:00,8950.0
2011-05-18 00:00:00,10834.0
2011-05-19 00:00:00,10305.0
2011-05-20 00:00:00,9754.0
2011-05-21 00:00:00,9084.0
2011-05-22 00:00:00,9506.0
2011-05-23 00:00:00,10231.0
2011-05-24 00:00:00,11578.0
2011-05-25 00:00:00,12714.0
2011-05-26 00:00:00,12132.0
2011-05-27 00:00:00,8881.0
2011-05-28 00:00:00,9810.0
2011-05-29 00:00:00,9193.0
2011-05-30 00:00:00,11089.0
2011-05-31 00:00:00,11804.0
2011-06-01 00:00:00,11928.0
2011-06-02 00:00:00,12933.0
2011-06-03 00:00:00,14972.0
2011-06-04 00:00:00,16869.0
2011-06-05 00:00:00,15506.0
2011-06-06 00:00:00,17873.0
2011-06-07 00:00:00,16136.0
2011-06-08 00:00:00,21324.0
2011-06-09 00:00:00,22685.0
2011-06-10 00:00:00,20979.0
2011-06-11 00:00:00,20595.0
2011-06-12 00:00:00,23112.0
2011-06-13 00:00:00,21838.0
2011-06-14 00:00:00,26107.0
2011-06-15 00:00:00,23970.0
2011-06-16 00:00:00,24631.0
2011-06-17 00:00:00,22327.0
2011-06-18 00:00:00,22951.0
2011-06-19 00:00:00,23996.0
2011-06-20 00:00:00,22601.0
2011-06-21 00:00:00,21761.0
2011-06-22 00:00:00,24061.0
2011-06-23 00:00:00,21729.0
2011-06-24 00:00:00,21877.0
2011-06-25 00:00:00,19567.0
2011-06-26 00:00:00,19998.0
2011-06-27 00:00:00,25710.0
2011-06-28 00:00:00,22438.0
2011-06-29 00:00:00,21233.0
2011-06-30 00:00:00,20208.0
2011-07-01 00:00:00,26938.0
2011-07-02 00:00:00,29542.0
2011-07-03 00:00:00,19736.0
2011-07-04 00:00:00,20513.0
2011-07-05 00:00:00,19584.0
2011-07-06 00:00:00,22736.0
2011-07-07 00:00:00,19681.0
2011-07-08 00:00:00,21353.0
2011-07-09 00:00:00,19626.0
2011-07-10 00:00:00,25407.0
2011-07-11 00:00:00,22477.0
2011-07-12 00:00:00,19827.0
2011-07-13 00:00:00,24091.0
2011-07-14 00:00:00,25886.0
2011-07-15 00:00:00,21625.0
2011-07-17 00:00:00,21649.0
2011-07-18 00:00:00,21558.0
2011-07-19 00:00:00,21575.0
2011-07-20 00:00:00,22021.0
2011-07-21 00:00:00,22186.0
2011-07-22 00:00:00,21517.0
2011-07-23 00:00:00,19426.0
2011-07-24 00:00:00,20587.0
2011-07-25 00:00:00,23494.0
2011-07-26 00:00:00,20483.0
2011-07-27 00:00:00,20996.0
2011-07-28 00:00:00,22503.0
2011-07-29 00:00:00,20037.0
2011-07-30 00:00:00,17605.0
2011-07-31 00:00:00,21881.0
2011-08-01 00:00:00,21068.0
2011-08-02 00:00:00,18784.0
2011-08-03 00:00:00,15066.0
2011-08-04 00:00:00,15847.0
2011-08-05 00:00:00,19056.0
2011-08-06 00:00:00,17405.0
2011-08-07 00:00:00,17704.0
2011-08-08 00:00:00,18340.0
2011-08-09 00:00:00,20710.0
2011-08-10 00:00:00,16663.0
2011-08-11 00:00:00,15400.0
2011-08-12 00:00:00,14112.0
2011-08-13 00:00:00,16697.0
2011-08-14 00:00:00,18601.0
2011-08-15 00:00:00,16081.0
2011-08-16 00:00:00,17699.0
2011-08-17 00:00:00,17089.0
2011-08-18 00:00:00,18093.0
2011-08-19 00:00:00,19350.0
2011-08-20 00:00:00,18706.0
2011-08-21 00:00:00,20093.0
2011-08-22 00:00:00,22198.0
2011-08-23 00:00:00,19780.0
2011-08-24 00:00:00,19095.0
2011-08-25 00:00:00,19879.0
2011-08-26 00:00:00,17687.0
2011-08-27 00:00:00,16982.0
2011-08-28 00:00:00,16263.0
2011-08-29 00:00:00,16529.0
2011-08-30 00:00:00,15081.0
2011-08-31 00:00:00,14533.0
2011-09-01 00:00:00,14081.0
2011-09-02 00:00:00,13795.0
2011-09-03 00:00:00,12341.0
2011-09-04 00:00:00,15131.0
2011-09-05 00:00:00,15423.0
2011-09-06 00:00:00,15718.0
2011-09-07 00:00:00,14155.0
2011-09-08 00:00:00,13070.0
2011-09-09 00:00:00,14345.0
2011-09-10 00:00:00,12320.0
2011-09-11 00:00:00,12860.0
2011-09-12 00:00:00,13591.0
2011-09-13 00:00:00,12622.0
2011-09-14 00:00:00,12408.0
2011-09-15 00:00:00,12988.0
2011-09-16 00:00:00,12059.0
2011-09-17 00:00:00,10988.0
2011-09-18 00:00:00,12230.0
2011-09-19 00:00:00,13227.0
2011-09-20 00:00:00,18674.0
2011-09-21 00:00:00,13718.0
2011-09-22 00:00:00,15221.0
2011-09-23 00:00:00,17920.0
2011-09-25 00:00:00,17371.0
2011-09-26 00:00:00,15796.0
2011-09-27 00:00:00,16396.0
2011-09-28 00:00:00,11834.0
2011-09-29 00:00:00,10937.0
2011-09-30 00:00:00,11283.0
2011-10-01 00:00:00,10633.0
2011-10-02 00:00:00,9967.0
2011-10-03 00:00:00,11909.0
2011-10-04 00:00:00,11300.0
2011-10-05 00:00:00,11675.0
2011-10-06 00:00:00,11840.0
2011-10-07 00:00:00,11509.0
2011-10-08 00:00:00,10489.0
2011-10-09 00:00:00,10536.0
2011-10-10 00:00:00,11354.0
2011-10-11 00:00:00,11528.0
2011-10-12 00:00:00,11384.0
2011-10-13 00:00:00,9707.0
2011-10-14 00:00:00,11513.0
2011-10-15 00:00:00,10932.0
2011-10-16 00:00:00,9703.0
2011-10-17 00:00:00,11314.0
2011-10-18 00:00:00,9916.0
2011-10-19 00:00:00,10071.0
2011-10-20 00:00:00,9169.0
2011-10-21 00:00:00,10025.0
2011-10-22 00:00:00,9824.0
2011-10-23 00:00:00,10766.0
2011-10-24 00:00:00,11426.0
2011-10-25 00:00:00,10847.0
2011-10-26 00:00:00,10186.0
2011-10-27 00:00:00,9205.0
2011-10-28 00:00:00,9929.0
2011-10-29 00:00:00,10704.0
2011-10-30 00:00:00,9209.0
2011-10-31 00:00:00,9983.0
2011-11-01 00:00:00,10579.0
2011-11-02 00:00:00,10787.0
2011-11-03 00:00:00,10696.0
2011-11-04 00:00:00,12456.0
2011-11-05 00:00:00,11062.0
2011-11-06 00:00:00,9719.0
2011-11-07 00:00:00,10242.0
2011-11-08 00:00:00,11275.0
2011-11-09 00:00:00,11835.0
2011-11-10 00:00:00,11906.0
2011-11-11 00:00:00,9129.0
2011-11-12 00:00:00,10466.0
2011-11-13 00:00:00,10130.0
2011-11-14 00:00:00,10912.0
2011-11-15 00:00:00,11428.0
2011-11-16 00:00:00,10803.0
2011-11-17 00:00:00,9659.0
2011-11-18 00:00:00,10146.0
2011-11-19 00:00:00,8109.0
2011-11-20 00:00:00,8506.0
2011-11-21 00:00:00,8063.0
2011-11-22 00:00:00,9044.0
2011-11-23 00:00:00,8817.0
2011-11-24 00:00:00,8288.0
2011-11-25 00:00:00,9369.0
2011-11-26 00:00:00,7999.0
2011-11-27 00:00:00,8501.0
2011-11-28 00:00:00,9949.0
2011-11-29 00:00:00,11231.0
2011-11-30 00:00:00,10954.0
2011-12-01 00:00:00,11078.0
2011-12-02 00:00:00,10573.0
2011-12-03 00:00:00,9455.0
2011-12-04 00:00:00,9284.0
2011-12-05 00:00:00,10376.0
2011-12-06 00:00:00,12283.0
2011-12-07 00:00:00,9967.0
2011-12-08 00:00:00,9560.0
2011-12-09 00:00:00,9378.0
2011-12-10 00:00:00,9451.0
2011-12-11 00:00:00,8796.0
2011-12-12 00:00:00,8547.0
2011-12-13 00:00:00,9606.0
2011-12-14 00:00:00,9481.0
2011-12-15 00:00:00,7800.0
2011-12-16 00:00:00,8457.0
2011-12-17 00:00:00,7831.0
2011-12-18 00:00:00,8017.0
2011-12-19 00:00:00,9898.0
2011-12-20 00:00:00,10326.0
2011-12-21 00:00:00,9152.0
2011-12-22 00:00:00,9649.0
2011-12-23 00:00:00,9532.0
2011-12-24 00:00:00,7872.0
2011-12-25 00:00:00,9007.0
2011-12-26 00:00:00,9349.0
2011-12-27 00:00:00,8865.0
2011-12-28 00:00:00,8370.0
2011-12-29 00:00:00,8976.0
2011-12-30 00:00:00,8259.0
2011-12-31 00:00:00,8198.0
2012-01-01 00:00:00,8531.0
2012-01-02 00:00:00,8928.0
2012-01-03 00:00:00,9528.0
2012-01-04 00:00:00,9542.0
2012-01-05 00:00:00,11636.0
2012-01-06 00:00:00,11057.0
2012-01-07 00:00:00,9897.0
2012-01-08 00:00:00,10661.0
2012-01-09 00:00:00,10270.0
2012-01-10 00:00:00,11358.0
2012-01-11 00:00:00,11775.0
2012-01-12 00:00:00,10691.0
2012-01-13 00:00:00,11166.0
2012-01-14 00:00:00,11493.0
2012-01-15 00:00:00,10178.0
2012-01-16 00:00:00,11532.0
2012-01-17 00:00:00,11172.0
2012-01-18 00:00:00,11230.0
2012-01-19 00:00:00,11554.0
2012-01-20 00:00:00,10999.0
2012-01-21 00:00:00,10374.0
2012-01-22 00:00:00,8947.0
2012-01-23 00:00:00,10480.0
2012-01-24 00:00:00,11684.0
2012-01-25 00:00:00,12953.0
2012-01-26 00:00:00,11011.0
2012-01-27 00:00:00,10766.0
2012-01-28 00:00:00,10203.0
2012-01-29 00:00:00,10694.0
2012-01-30 00:00:00,10641.0
2012-01-31 00:00:00,11903.0
2012-02-01 00:00:00,11456.0
2012-02-02 00:00:00,12431.0
2012-02-03 00:00:00,12425.0
2012-02-04 00:00:00,12232.0
2012-02-05 00:00:00,11451.0
2012-02-06 00:00:00,10597.0
2012-02-07 00:00:00,11419.0
2012-02-08 00:00:00,11594.0
2012-02-09 00:00:00,12023.0
2012-02-10 00:00:00,12577.0
2012-02-11 00:00:00,11710.0
2012-02-12 00:00:00,11267.0
2012-02-13 00:00:00,12755.0
2012-02-14 00:00:00,14360.0
2012-02-15 00:00:00,14247.0
2012-02-16 00:00:00,14682.0
2012-02-17 00:00:00,11012.0
2012-02-18 00:00:00,11467.0
2012-02-19 00:00:00,10566.0
2012-02-20 00:00:00,11159.0
2012-02-21 00:00:00,11225.0
2012-02-22 00:00:00,12304.0
2012-02-23 00:00:00,13499.0
2012-02-24 00:00:00,12250.0
2012-02-25 00:00:00,11022.0
2012-02-26 00:00:00,10374.0
2012-02-27 00:00:00,11537.0
2012-02-28 00:00:00,12245.0
2012-02-29 00:00:00,12043.0
2012-03-01 00:00:00,11932.0
2012-03-02 00:00:00,13076.0
2012-03-03 00:00:00,9575.0
2012-03-04 00:00:00,12059.0
2012-03-05 00:00:00,12553.0
2012-03-06 00:00:00,11618.0
2012-03-07 00:00:00,11938.0
2012-03-08 00:00:00,12185.0
2012-03-09 00:00:00,11952.0
2012-03-10 00:00:00,10033.0
2012-03-11 00:00:00,9876.0
2012-03-12 00:00:00,11290.0
2012-03-13 00:00:00,12963.0
2012-03-14 00:00:00,12218.0
2012-03-15 00:00:00,11360.0
2012-03-16 00:00:00,12250.0
2012-03-17 00:00:00,12429.0
2012-03-18 00:00:00,10952.0
2012-03-19 00:00:00,11570.0
2012-03-20 00:00:00,12143.0
2012-03-21 00:00:00,12485.0
2012-03-22 00:00:00,12135.0
2012-03-23 00:00:00,10784.0
2012-03-24 00:00:00,10955.0
2012-03-25 00:00:00,10624.0
2012-03-26 00:00:00,11761.0
2012-03-27 00:00:00,11792.0
2012-03-28 00:00:00,12531.0
2012-03-29 00:00:00,12927.0
2012-03-30 00:00:00,11737.0
2012-03-31 00:00:00,10981.0
2012-04-01 00:00:00,9862.0
2012-04-02 00:00:00,11210.0
2012-04-03 00:00:00,13314.0
2012-04-04 00:00:00,12518.0
2012-04-05 00:00:00,12119.0
2012-04-06 00:00:00,11820.0
2012-04-08 00:00:00,10835.0
2012-04-09 00:00:00,11654.0
2012-04-10 00:00:00,13537.0
2012-04-11 00:00:00,14008.0
2012-04-12 00:00:00,14109.0
2012-04-13 00:00:00,12315.0
2012-04-14 00:00:00,13106.0
2012-04-15 00:00:00,12278.0
2012-04-16 00:00:00,14672.0
2012-04-17 00:00:00,13656.0
2012-04-18 00:00:00,14652.0
2012-04-19 00:00:00,13400.0
2012-04-20 00:00:00,14597.0
2012-04-21 00:00:00,12406.0
2012-04-22 00:00:00,11365.0
2012-04-23 00:00:00,12625.0
2012-04-24 00:00:00,13263.0
2012-04-25 00:00:00,13544.0
2012-04-26 00:00:00,14837.0
2012-04-27 00:00:00,13007.0
2012-04-28 00:00:00,12431.0
2012-04-29 00:00:00,12516.0
2012-04-30 00:00:00,15186.0
2012-05-01 00:00:00,15590.0
2012-05-02 00:00:00,15556.0
2012-05-03 00:00:00,17694.0
2012-05-04 00:00:00,17784.0
2012-05-05 00:00:00,16230.0
2012-05-06 00:00:00,15256.0
2012-05-07 00:00:00,20276.0
2012-05-08 00:00:00,19584.0
2012-05-09 00:00:00,20110.0
2012-05-10 00:00:00,16147.0
2012-05-11 00:00:00,21107.0
2012-05-12 00:00:00,19032.0
2012-05-13 00:00:00,17073.0
2012-05-14 00:00:00,27775.0
2012-05-15 00:00:00,22549.0
2012-05-16 00:00:00,20227.0
2012-05-17 00:00:00,18420.0
2012-05-18 00:00:00,21855.0
2012-05-19 00:00:00,26811.0
2012-05-20 00:00:00,24706.0
2012-05-21 00:00:00,25443.0
2012-05-22 00:00:00,22280.0
2012-05-23 00:00:00,24036.0
2012-05-24 00:00:00,23103.0
2012-05-25 00:00:00,24344.0
2012-05-26 00:00:00,20731.0
2012-05-27 00:00:00,21644.0
2012-05-28 00:00:00,24094.0
2012-05-29 00:00:00,26201.0
2012-05-30 00:00:00,22959.0
2012-05-31 00:00:00,22548.0
2012-06-01 00:00:00,23507.0
2012-06-02 00:00:00,16162.0
2012-06-03 00:00:00,26003.0
2012-06-04 00:00:00,33322.0
2012-06-05 00:00:00,34403.0
2012-06-06 00:00:00,19044.0
2012-06-07 00:00:00,26891.0
2012-06-08 00:00:00,21927.0
2012-06-09 00:00:00,25160.0
2012-06-10 00:00:00,28282.0
2012-06-11 00:00:00,25883.0
2012-06-12 00:00:00,17736.0
2012-06-13 00:00:00,38857.0
2012-06-14 00:00:00,39968.0
2012-06-15 00:00:00,37978.0
2012-06-16 00:00:00,32401.0
2012-06-17 00:00:00,32557.0
2012-06-18 00:00:00,31461.0
2012-06-19 00:00:00,28121.0
2012-06-20 00:00:00,25366.0
2012-06-21 00:00:00,23348.0
2012-06-22 00:00:00,23129.0
2012-06-23 00:00:00,22952.0
2012-06-24 00:00:00,22447.0
2012-06-25 00:00:00,26708.0
2012-06-26 00:00:00,28849.0
2012-06-27 00:00:00,30787.0
2012-06-28 00:00:00,26239.0
2012-06-29 00:00:00,26456.0
2012-06-30 00:00:00,25747.0
2012-07-01 00:00:00,25189.0
2012-07-02 00:00:00,29159.0
2012-07-03 00:00:00,26886.0
2012-07-04 00:00:00,24504.0
2012-07-05 00:00:00,22014.0
2012-07-06 00:00:00,23077.0
2012-07-07 00:00:00,25832.0
2012-07-08 00:00:00,21939.0
2012-07-09 00:00:00,25581.0
2012-07-10 00:00:00,30529.0
2012-07-11 00:00:00,28013.0
2012-07-12 00:00:00,27087.0
2012-07-13 00:00:00,24169.0
2012-07-14 00:00:00,23902.0
2012-07-15 00:00:00,24275.0
2012-07-16 00:00:00,30128.0
2012-07-17 00:00:00,32645.0
2012-07-18 00:00:00,27648.0
2012-07-19 00:00:00,27587.0
2012-07-20 00:00:00,30410.0
2012-07-21 00:00:00,29404.0
2012-07-22 00:00:00,32265.0
2012-07-23 00:00:00,33404.0
2012-07-24 00:00:00,28741.0
2012-07-25 00:00:00,25567.0
2012-07-26 00:00:00,25129.0
2012-07-27 00:00:00,26568.0
2012-07-28 00:00:00,31455.0
2012-07-29 00:00:00,27777.0
2012-07-30 00:00:00,29054.0
2012-07-31 00:00:00,45337.0
2012-08-01 00:00:00,31895.0
2012-08-02 00:00:00,32876.0
2012-08-03 00:00:00,29112.0
2012-08-04 00:00:00,28146.0
2012-08-05 00:00:00,29815.0
2012-08-06 00:00:00,34508.0
2012-08-07 00:00:00,32321.0
2012-08-08 00:00:00,39343.0
2012-08-09 00:00:00,30353.0
2012-08-10 00:00:00,30415.0
2012-08-11 00:00:00,30148.0
2012-08-12 00:00:00,31503.0
2012-08-13 00:00:00,39310.0
2012-08-14 00:00:00,33320.0
2012-08-15 00:00:00,37533.0
2012-08-16 00:00:00,47583.0
2012-08-17 00:00:00,44100.0
2012-08-18 00:00:00,40251.0
2012-08-19 00:00:00,34644.0
2012-08-20 00:00:00,33907.0
2012-08-21 00:00:00,41676.0
2012-08-22 00:00:00,38616.0
2012-08-23 00:00:00,35374.0
2012-08-24 00:00:00,35254.0
2012-08-25 00:00:00,29497.0
2012-08-26 00:00:00,27899.0
2012-08-27 00:00:00,31081.0
2012-08-28 00:00:00,31789.0
2012-08-29 00:00:00,32397.0
2012-08-30 00:00:00,28480.0
2012-08-31 00:00:00,39334.0
2012-09-01 00:00:00,36448.0
2012-09-02 00:00:00,28751.0
2012-09-03 00:00:00,27685.0
2012-09-04 00:00:00,33419.0
2012-09-05 00:00:00,34684.0
2012-09-06 00:00:00,37914.0
2012-09-07 00:00:00,33314.0
2012-09-08 00:00:00,27940.0
2012-09-09 00:00:00,32968.0
2012-09-10 00:00:00,30504.0
2012-09-11 00:00:00,36736.0
2012-09-12 00:00:00,28684.0
2012-09-13 00:00:00,27581.0
2012-09-14 00:00:00,31170.0
2012-09-15 00:00:00,24938.0
2012-09-16 00:00:00,25556.0
2012-09-17 00:00:00,26455.0
2012-09-18 00:00:00,32392.0
2012-09-19 00:00:00,34730.0
2012-09-20 00:00:00,37342.0
2012-09-21 00:00:00,29568.0
2012-09-23 00:00:00,23802.0
2012-09-24 00:00:00,26882.0
2012-09-25 00:00:00,34082.0
2012-09-26 00:00:00,36372.0
2012-09-27 00:00:00,31699.0
2012-09-28 00:00:00,36637.0
2012-09-29 00:00:00,27182.0
2012-09-30 00:00:00,25258.0
2012-10-01 00:00:00,30827.0
2012-10-02 00:00:00,38050.0
2012-10-03 00:00:00,33564.0
2012-10-04 00:00:00,36409.0
2012-10-05 00:00:00,35733.0
2012-10-06 00:00:00,31354.0
2012-10-07 00:00:00,33223.0
2012-10-08 00:00:00,38115.0
2012-10-09 00:00:00,38387.0
2012-10-10 00:00:00,35957.0
2012-10-11 00:00:00,31805.0
2012-10-12 00:00:00,35240.0
2012-10-13 00:00:00,29748.0
2012-10-14 00:00:00,30286.0
2012-10-15 00:00:00,33578.0
2012-10-16 00:00:00,31821.0
2012-10-17 00:00:00,34926.0
2012-10-18 00:00:00,34499.0
2012-10-19 00:00:00,29062.0
2012-10-20 00:00:00,32674.0
2012-10-21 00:00:00,31467.0
2012-10-22 00:00:00,33118.0
2012-10-23 00:00:00,30902.0
2012-10-24 00:00:00,32550.0
2012-10-25 00:00:00,28710.0
2012-10-26 00:00:00,27826.0
2012-10-27 00:00:00,22005.0
2012-10-28 00:00:00,21241.0
2012-10-29 00:00:00,22575.0
2012-10-30 00:00:00,27715.0
2012-10-31 00:00:00,25607.0
2012-11-01 00:00:00,23851.0
2012-11-02 00:00:00,26334.0
2012-11-03 00:00:00,25558.0
2012-11-04 00:00:00,22730.0
2012-11-05 00:00:00,28848.0
2012-11-06 00:00:00,31444.0
2012-11-07 00:00:00,33072.0
2012-11-08 00:00:00,29633.0
2012-11-09 00:00:00,28298.0
2012-11-10 00:00:00,23652.0
2012-11-11 00:00:00,24277.0
2012-11-12 00:00:00,23693.0
2012-11-13 00:00:00,25520.0
2012-11-14 00:00:00,28340.0
2012-11-15 00:00:00,35026.0
2012-11-16 00:00:00,36029.0
2012-11-17 00:00:00,44133.0
2012-11-18 00:00:00,33322.0
2012-11-19 00:00:00,33235.0
2012-11-20 00:00:00,34778.0
2012-11-21 00:00:00,33493.0
2012-11-22 00:00:00,32289.0
2012-11-23 00:00:00,26228.0
2012-11-24 00:00:00,28021.0
2012-11-25 00:00:00,27861.0
2012-11-26 00:00:00,31791.0
2012-11-27 00:00:00,30416.0
2012-11-28 00:00:00,34110.0
2012-11-29 00:00:00,31421.0
2012-11-30 00:00:00,28996.0
2012-12-01 00:00:00,26710.0
2012-12-02 00:00:00,21747.0
2012-12-03 00:00:00,23875.0
2012-12-04 00:00:00,28801.0
2012-12-05 00:00:00,31337.0
2012-12-06 00:00:00,30658.0
2012-12-07 00:00:00,30025.0
2012-12-08 00:00:00,29769.0
2012-12-09 00:00:00,28424.0
2012-12-10 00:00:00,26226.0
2012-12-11 00:00:00,29038.0
2012-12-12 00:00:00,31539.0
2012-12-13 00:00:00,34817.0
2012-12-14 00:00:00,32210.0
2012-12-16 00:00:00,28686.0
2012-12-17 00:00:00,33323.0
2012-12-18 00:00:00,39283.0
2012-12-19 00:00:00,34067.0
2012-12-20 00:00:00,29958.0
2012-12-21 00:00:00,35121.0
2012-12-22 00:00:00,43835.0
2012-12-23 00:00:00,29746.0
2012-12-24 00:00:00,28575.0
2012-12-25 00:00:00,24658.0
2012-12-26 00:00:00,24736.0
2012-12-27 00:00:00,27831.0
2012-12-28 00:00:00,33348.0
2012-12-30 00:00:00,36923.0
2012-12-31 00:00:00,27480.0
2013-01-01 00:00:00,28598.0
2013-01-02 00:00:00,34292.0
2013-01-03 00:00:00,40002.0
2013-01-04 00:00:00,36915.0
2013-01-05 00:00:00,41729.0
2013-01-06 00:00:00,32347.0
2013-01-07 00:00:00,39429.0
2013-01-08 00:00:00,38444.0
2013-01-09 00:00:00,40874.0
2013-01-10 00:00:00,44686.0
2013-01-11 00:00:00,47149.0
2013-01-12 00:00:00,36943.0
2013-01-13 00:00:00,40542.0
2013-01-14 00:00:00,33866.0
2013-01-15 00:00:00,46471.0
2013-01-16 00:00:00,45758.0
2013-01-17 00:00:00,42864.0
2013-01-18 00:00:00,43006.0
2013-01-19 00:00:00,37727.0
2013-01-20 00:00:00,35085.0
2013-01-21 00:00:00,33381.0
2013-01-22 00:00:00,38013.0
2013-01-23 00:00:00,36638.0
2013-01-24 00:00:00,39848.0
2013-01-25 00:00:00,38998.0
2013-01-26 00:00:00,41077.0
2013-01-27 00:00:00,40829.0
2013-01-28 00:00:00,41953.0
2013-01-29 00:00:00,41048.0
2013-01-30 00:00:00,34666.0
2013-01-31 00:00:00,37431.0
2013-02-01 00:00:00,49764.0
2013-02-02 00:00:00,42923.0
2013-02-03 00:00:00,43416.0
2013-02-04 00:00:00,42775.0
2013-02-05 00:00:00,47429.0
2013-02-06 00:00:00,41276.0
2013-02-07 00:00:00,44492.0
2013-02-08 00:00:00,44976.0
2013-02-09 00:00:00,42569.0
2013-02-10 00:00:00,45056.0
2013-02-11 00:00:00,39656.0
2013-02-12 00:00:00,40824.0
2013-02-13 00:00:00,40623.0
2013-02-14 00:00:00,38823.0
2013-02-15 00:00:00,38769.0
2013-02-16 00:00:00,37997.0
2013-02-17 00:00:00,36995.0
2013-02-18 00:00:00,38461.0
2013-02-19 00:00:00,39820.0
2013-02-20 00:00:00,39704.0
2013-02-21 00:00:00,41331.0
2013-02-22 00:00:00,43738.0
2013-02-23 00:00:00,41790.0
2013-02-24 00:00:00,42055.0
2013-02-25 00:00:00,44281.0
2013-02-26 00:00:00,46081.0
2013-02-27 00:00:00,42868.0
2013-02-28 00:00:00,46076.0
2013-03-01 00:00:00,49555.0
2013-03-02 00:00:00,38118.0
2013-03-03 00:00:00,35819.0
2013-03-04 00:00:00,41993.0
2013-03-05 00:00:00,45962.0
2013-03-06 00:00:00,53581.0
2013-03-07 00:00:00,50988.0
2013-03-08 00:00:00,45918.0
2013-03-09 00:00:00,41221.0
2013-03-10 00:00:00,46473.0
2013-03-11 00:00:00,41067.0
2013-03-12 00:00:00,44677.0
2013-03-13 00:00:00,51534.0
2013-03-14 00:00:00,47665.0
2013-03-15 00:00:00,51708.0
2013-03-16 00:00:00,40333.0
2013-03-17 00:00:00,41231.0
2013-03-18 00:00:00,46404.0
2013-03-19 00:00:00,52413.0
2013-03-20 00:00:00,49801.0
2013-03-21 00:00:00,52089.0
2013-03-22 00:00:00,58133.0
2013-03-23 00:00:00,50305.0
2013-03-24 00:00:00,57217.0
2013-03-25 00:00:00,52660.0
2013-03-26 00:00:00,58296.0
2013-03-27 00:00:00,58532.0
2013-03-28 00:00:00,65989.0
2013-03-29 00:00:00,66780.0
2013-03-30 00:00:00,60965.0
2013-03-31 00:00:00,48515.0
2013-04-01 00:00:00,57955.0
2013-04-02 00:00:00,72700.0
2013-04-03 00:00:00,87142.0
2013-04-04 00:00:00,86454.0
2013-04-05 00:00:00,84264.0
2013-04-06 00:00:00,63661.0
2013-04-07 00:00:00,62954.0
2013-04-08 00:00:00,94011.0
2013-04-09 00:00:00,91121.0
2013-04-10 00:00:00,106348.0
2013-04-11 00:00:00,96628.0
2013-04-12 00:00:00,81347.0
2013-04-13 00:00:00,68259.0
2013-04-14 00:00:00,57893.0
2013-04-15 00:00:00,84240.0
2013-04-16 00:00:00,81694.0
2013-04-17 00:00:00,86804.0
2013-04-18 00:00:00,66435.0
2013-04-19 00:00:00,86659.0
2013-04-20 00:00:00,62602.0
2013-04-21 00:00:00,58843.0
2013-04-22 00:00:00,78066.0
2013-04-23 00:00:00,78421.0
2013-04-24 00:00:00,81580.0
2013-04-25 00:00:00,76058.0
2013-04-26 00:00:00,72592.0
2013-04-27 00:00:00,65463.0
2013-04-28 00:00:00,104608.0
2013-04-29 00:00:00,73560.0
2013-04-30 00:00:00,58629.0
2013-05-01 00:00:00,67962.0
2013-05-02 00:00:00,65415.0
2013-05-03 00:00:00,64825.0
2013-05-05 00:00:00,57862.0
2013-05-06 00:00:00,69183.0
2013-05-07 00:00:00,94788.0
2013-05-08 00:00:00,87495.0
2013-05-09 00:00:00,69602.0
2013-05-10 00:00:00,71443.0
2013-05-11 00:00:00,66176.0
2013-05-12 00:00:00,58799.0
2013-05-13 00:00:00,69374.0
2013-05-14 00:00:00,69012.0
2013-05-15 00:00:00,68388.0
2013-05-16 00:00:00,68536.0
2013-05-17 00:00:00,61929.0
2013-05-18 00:00:00,55552.0
2013-05-19 00:00:00,51697.0
2013-05-20 00:00:00,57600.0
2013-05-21 00:00:00,67890.0
2013-05-22 00:00:00,61102.0
2013-05-23 00:00:00,68378.0
2013-05-24 00:00:00,68107.0
2013-05-25 00:00:00,53317.0
2013-05-26 00:00:00,53395.0
2013-05-27 00:00:00,59658.0
2013-05-28 00:00:00,61517.0
2013-05-29 00:00:00,64923.0
2013-05-30 00:00:00,63472.0
2013-05-31 00:00:00,61670.0
2013-06-01 00:00:00,55356.0
2013-06-02 00:00:00,51180.0
