Timestamp,n-transactions-per-block
2010-03-25 00:00:00,1.08021390374332
2010-03-26 00:00:00,1.08121827411168
2010-03-27 00:00:00,1.03370786516854
2010-03-28 00:00:00,1.03225806451613
2010-03-29 00:00:00,1.06153846153846
2010-03-30 00:00:00,1.02790697674419
2010-03-31 00:00:00,1.02392344497608
2010-04-01 00:00:00,1.06547619047619
2010-04-02 00:00:00,1.03205128205128
2010-04-03 00:00:00,1.03105590062112
2010-04-04 00:00:00,1.07017543859649
2010-04-05 00:00:00,1.18300653594771
2010-04-06 00:00:00,1.09433962264151
2010-04-07 00:00:00,1.05699481865285
2010-04-08 00:00:00,1.0655737704918
2010-04-09 00:00:00,1.18518518518519
2010-04-10 00:00:00,1.14615384615385
2010-04-11 00:00:00,1.18834080717489
2010-04-12 00:00:00,1.21674876847291
2010-04-13 00:00:00,1.10582010582011
2010-04-14 00:00:00,1.23888888888889
2010-04-15 00:00:00,1.34259259259259
2010-04-16 00:00:00,1.15841584158416
2010-04-17 00:00:00,1.13122171945701
2010-04-18 00:00:00,13.6775510204082
2010-04-19 00:00:00,1.18965517241379
2010-04-20 00:00:00,1.18536585365854
2010-04-21 00:00:00,1.14611872146119
2010-04-22 00:00:00,1.25157232704403
2010-04-23 00:00:00,1.33333333333333
2010-04-24 00:00:00,1.20238095238095
2010-04-25 00:00:00,1.29746835443038
2010-04-26 00:00:00,1.28658536585366
2010-04-27 00:00:00,1.29444444444444
2010-04-28 00:00:00,1.26111111111111
2010-04-29 00:00:00,1.22448979591837
2010-04-30 00:00:00,1.18055555555556
2010-05-01 00:00:00,1.14754098360656
2010-05-02 00:00:00,1.16129032258065
2010-05-03 00:00:00,1.18238993710692
2010-05-04 00:00:00,1.30147058823529
2010-05-05 00:00:00,1.18248175182482
2010-05-06 00:00:00,1.18791946308725
2010-05-07 00:00:00,1.1969696969697
2010-05-08 00:00:00,1.18181818181818
2010-05-09 00:00:00,1.27972027972028
2010-05-10 00:00:00,1.2265625
2010-05-11 00:00:00,1.16964285714286
2010-05-12 00:00:00,1.25396825396825
2010-05-13 00:00:00,1.3046875
2010-05-14 00:00:00,1.24390243902439
2010-05-15 00:00:00,1.24175824175824
2010-05-16 00:00:00,1.17543859649123
2010-05-17 00:00:00,1.24647887323944
2010-05-18 00:00:00,1.32738095238095
2010-05-19 00:00:00,1.26219512195122
2010-05-20 00:00:00,1.16748768472906
2010-05-21 00:00:00,1.33522727272727
2010-05-22 00:00:00,1.15897435897436
2010-05-23 00:00:00,1.46445497630332
2010-05-24 00:00:00,1.32978723404255
2010-05-25 00:00:00,1.20952380952381
2010-05-26 00:00:00,1.28699551569507
2010-05-27 00:00:00,1.390625
2010-05-28 00:00:00,1.24215246636771
2010-05-29 00:00:00,1.29891304347826
2010-05-30 00:00:00,1.34228187919463
2010-05-31 00:00:00,1.36619718309859
2010-06-01 00:00:00,1.35555555555556
2010-06-02 00:00:00,1.31972789115646
2010-06-03 00:00:00,1.54605263157895
2010-06-04 00:00:00,1.384
2010-06-05 00:00:00,1.31034482758621
2010-06-06 00:00:00,1.35135135135135
2010-06-07 00:00:00,1.3312101910828
2010-06-08 00:00:00,1.39375
2010-06-09 00:00:00,1.30952380952381
2010-06-10 00:00:00,1.35625
2010-06-11 00:00:00,1.4702380952381
2010-06-12 00:00:00,1.57777777777778
2010-06-13 00:00:00,1.39181286549708
2010-06-14 00:00:00,1.59259259259259
2010-06-15 00:00:00,1.46195652173913
2010-06-16 00:00:00,1.35211267605634
2010-06-17 00:00:00,1.3972602739726
2010-06-18 00:00:00,1.28666666666667
2010-06-19 00:00:00,1.42666666666667
2010-06-20 00:00:00,1.23243243243243
2010-06-21 00:00:00,1.57142857142857
2010-06-22 00:00:00,1.45512820512821
2010-06-23 00:00:00,1.37433155080214
2010-06-24 00:00:00,1.42011834319527
2010-06-25 00:00:00,1.4
2010-06-26 00:00:00,1.26415094339623
2010-06-27 00:00:00,1.31460674157303
2010-06-28 00:00:00,1.51315789473684
2010-06-29 00:00:00,1.56213017751479
2010-06-30 00:00:00,1.5
2010-07-01 00:00:00,1.34761904761905
2010-07-02 00:00:00,1.44047619047619
2010-07-03 00:00:00,1.34905660377358
2010-07-04 00:00:00,1.34939759036145
2010-07-05 00:00:00,1.41011235955056
2010-07-06 00:00:00,1.22941176470588
2010-07-07 00:00:00,1.3974358974359
2010-07-08 00:00:00,1.47682119205298
2010-07-09 00:00:00,1.34673366834171
2010-07-10 00:00:00,1.21212121212121
2010-07-11 00:00:00,1.97206703910615
2010-07-12 00:00:00,3.49013657056146
2010-07-13 00:00:00,2.13728323699422
2010-07-14 00:00:00,10.6089965397924
2010-07-15 00:00:00,2.13322632423756
2010-07-16 00:00:00,2.33596837944664
2010-07-17 00:00:00,2.35838150289017
2010-07-18 00:00:00,2.44186046511628
2010-07-19 00:00:00,3.03448275862069
