Timestamp,cost-per-transaction-percent
2011-05-07 00:00:00,11.3856213665878
2011-05-08 00:00:00,14.3780662522992
2011-05-09 00:00:00,17.2871805230761
2011-05-10 00:00:00,8.31510579204579
2011-05-11 00:00:00,9.1639462348743
2011-05-12 00:00:00,8.22600480261531
2011-05-13 00:00:00,3.16442326195048
2011-05-14 00:00:00,1.71594182496733
2011-05-15 00:00:00,5.2283014031233
2011-05-16 00:00:00,9.22971292568232
2011-05-17 00:00:00,17.599460561623
2011-05-18 00:00:00,17.9223325016921
2011-05-19 00:00:00,15.1278698791618
2011-05-20 00:00:00,15.2985005648141
2011-05-21 00:00:00,2.70414244978305
2011-05-22 00:00:00,5.02433514630614
2011-05-23 00:00:00,15.8459676931862
2011-05-24 00:00:00,23.0512365830098
2011-05-25 00:00:00,22.931751435099
2011-05-26 00:00:00,17.0625640069467
2011-05-27 00:00:00,2.45018971341294
2011-05-28 00:00:00,16.9333090872968
2011-05-29 00:00:00,14.8109216769866
2011-05-30 00:00:00,14.7006349039712
2011-05-31 00:00:00,10.8737425147834
2011-06-01 00:00:00,14.0801676254985
2011-06-02 00:00:00,10.5291430955023
2011-06-03 00:00:00,6.8814397017279
2011-06-04 00:00:00,13.0597353236062
2011-06-05 00:00:00,10.7987692357958
2011-06-06 00:00:00,11.1701796535212
2011-06-07 00:00:00,10.8675150334878
2011-06-08 00:00:00,4.64988335469461
2011-06-09 00:00:00,8.18379982382486
2011-06-10 00:00:00,8.55786110250893
2011-06-11 00:00:00,10.2763030667678
2011-06-12 00:00:00,1.87114459340421
2011-06-13 00:00:00,6.8994248774628
2011-06-14 00:00:00,4.5394007080371
2011-06-15 00:00:00,10.7184242202656
2011-06-16 00:00:00,5.2949742049294
2011-06-17 00:00:00,6.67256146895429
2011-06-18 00:00:00,11.6376916741181
2011-06-19 00:00:00,1.27411064069142
2011-06-20 00:00:00,13.4035648058573
2011-06-21 00:00:00,10.7481309863182
2011-06-22 00:00:00,14.1368619137569
2011-06-23 00:00:00,2.43244003162465
2011-06-24 00:00:00,11.8461415512257
2011-06-25 00:00:00,6.17623293318617
2011-06-26 00:00:00,9.61933136567766
2011-06-27 00:00:00,6.73007252286497
2011-06-28 00:00:00,7.25902308179241
2011-06-29 00:00:00,11.1851725887282
2011-06-30 00:00:00,10.217370741513
2011-07-01 00:00:00,9.04689745567644
2011-07-02 00:00:00,9.67088685920273
2011-07-03 00:00:00,18.606304717689
2011-07-04 00:00:00,10.9707417978602
2011-07-05 00:00:00,7.48813935866563
2011-07-06 00:00:00,10.4153855297904
2011-07-07 00:00:00,12.5189566287199
2011-07-08 00:00:00,16.2121537466862
2011-07-09 00:00:00,14.7591625877131
2011-07-10 00:00:00,11.1527416269031
2011-07-11 00:00:00,12.8174255021412
2011-07-12 00:00:00,12.981932301567
2011-07-13 00:00:00,17.4877613290577
2011-07-14 00:00:00,13.6514152359191
2011-07-15 00:00:00,17.6839169790621
2011-07-16 00:00:00,17.739998146624
2011-07-17 00:00:00,17.0099495009252
2011-07-18 00:00:00,4.28519552793466
2011-07-19 00:00:00,10.7229837953504
2011-07-20 00:00:00,13.6613492351123
2011-07-21 00:00:00,14.1699485651727
2011-07-22 00:00:00,11.4897743683002
2011-07-23 00:00:00,16.4447451022941
2011-07-24 00:00:00,17.8025131624846
2011-07-25 00:00:00,12.042622227265
2011-07-26 00:00:00,13.735523238503
2011-07-27 00:00:00,15.7864331615029
2011-07-28 00:00:00,7.35237890768732
2011-07-29 00:00:00,12.7716116158836
2011-07-30 00:00:00,15.9890491583464
2011-07-31 00:00:00,16.0341131654492
2011-08-01 00:00:00,9.55657218931848
2011-08-02 00:00:00,11.4186821638676
2011-08-03 00:00:00,8.67473848060746
2011-08-04 00:00:00,8.23620531422974
2011-08-05 00:00:00,6.04608593342685
2011-08-06 00:00:00,6.08846417018302
2011-08-07 00:00:00,7.52617327293706
2011-08-08 00:00:00,4.09567618599604
2011-08-09 00:00:00,10.6115644562938
2011-08-10 00:00:00,12.4129983642083
2011-08-11 00:00:00,14.1576058073297
2011-08-12 00:00:00,16.3683213051516
2011-08-27 00:00:00,0.54352558035973
2011-08-28 00:00:00,15.2204442918001
2011-08-29 00:00:00,14.2175072671006
2011-08-30 00:00:00,16.5837579150386
2011-08-31 00:00:00,15.6361775116055
2011-09-01 00:00:00,11.6681568796019
2011-09-02 00:00:00,14.7492559888112
2011-09-03 00:00:00,18.0583327495114
2011-09-04 00:00:00,9.21299353507108
2011-09-05 00:00:00,9.8124463793672
2011-09-06 00:00:00,10.0241367384796
2011-09-07 00:00:00,5.75607767024485
2011-09-08 00:00:00,10.2877640833186
2011-09-09 00:00:00,5.78392080925849
2011-09-10 00:00:00,11.7001872878169
2011-09-11 00:00:00,0.827766434877413
2011-09-12 00:00:00,8.16873131864729
2011-09-13 00:00:00,12.9732644152536
2011-09-14 00:00:00,10.4720846793638
2011-09-15 00:00:00,12.852814789234
2011-09-16 00:00:00,7.44287310397839
2011-09-17 00:00:00,10.412631383616
2011-09-18 00:00:00,14.7282928925969
2011-09-19 00:00:00,9.01870402859721
2011-09-20 00:00:00,8.21496079587497
2011-09-21 00:00:00,6.44404537627576
2011-09-22 00:00:00,10.4765207403128
2011-09-23 00:00:00,9.6447163727614
2011-09-24 00:00:00,11.9050777692312
2011-09-25 00:00:00,12.7111878242886
2011-09-26 00:00:00,11.6836192011443
2011-09-27 00:00:00,7.83987030047395
2011-09-28 00:00:00,12.08707374166
2011-09-29 00:00:00,12.0327204050661
2011-09-30 00:00:00,10.2895847522492
2011-10-01 00:00:00,10.2148632613126
2011-10-02 00:00:00,12.5043843537555
2011-10-03 00:00:00,12.9005434526794
2011-10-04 00:00:00,7.52694868047397
2011-10-05 00:00:00,10.6544826682138
2011-10-06 00:00:00,4.52467425220838
2011-10-07 00:00:00,7.87314671582337
2011-10-08 00:00:00,9.10238320225812
2011-10-09 00:00:00,8.96769348309471
2011-10-10 00:00:00,9.70900413934146
2011-10-11 00:00:00,6.66161200672451
2011-10-12 00:00:00,9.05236292191016
2011-10-13 00:00:00,7.04482679309728
2011-10-14 00:00:00,8.6377439939802
2011-10-15 00:00:00,9.64225705463874
2011-10-16 00:00:00,9.71958790805062
2011-10-17 00:00:00,4.32486976004563
2011-10-18 00:00:00,7.51828723912329
2011-10-19 00:00:00,5.95290171474615
2011-10-20 00:00:00,6.01156050418143
2011-10-21 00:00:00,6.35145003504833
2011-10-22 00:00:00,4.78364203515837
2011-10-23 00:00:00,5.26029348015433
2011-10-24 00:00:00,5.24821403758052
2011-10-25 00:00:00,7.38782030875721
2011-10-26 00:00:00,4.82098080905848
2011-10-27 00:00:00,6.63505587181574
2011-10-28 00:00:00,3.97800181626729
2011-10-29 00:00:00,2.91448417899618
2011-10-30 00:00:00,9.685818639112
2011-10-31 00:00:00,5.74246709127037
2011-11-01 00:00:00,7.05196024021467
2011-11-02 00:00:00,5.80385094552295
2011-11-03 00:00:00,5.57250814843386
2011-11-04 00:00:00,5.91277716735449
2011-11-05 00:00:00,8.90849962296655
2011-11-06 00:00:00,11.2714015532967
2011-11-07 00:00:00,8.97008815743302
2011-11-08 00:00:00,6.74014058194949
2011-11-09 00:00:00,4.41564434695541
2011-11-10 00:00:00,5.11783578153231
2011-11-11 00:00:00,4.91274395394136
2011-11-12 00:00:00,8.47769122882306
2011-11-13 00:00:00,10.9739795381897
2011-11-14 00:00:00,4.56766766032421
2011-11-15 00:00:00,5.40873532652976
2011-11-16 00:00:00,0.455541549736447
2011-11-17 00:00:00,0.225637735367537
2011-11-18 00:00:00,0.277972309728377
2011-11-19 00:00:00,0.217623541097032
2011-11-20 00:00:00,4.88002427571611
2011-11-21 00:00:00,0.188842591617458
2011-11-22 00:00:00,0.198257692792596
2011-11-23 00:00:00,0.599565766584349
2011-11-24 00:00:00,3.19431822806198
2011-11-25 00:00:00,3.61847499835
2011-11-26 00:00:00,3.60049706280503
2011-11-27 00:00:00,0.539075220097804
2011-11-28 00:00:00,0.248742084923786
2011-11-29 00:00:00,0.294445522013891
2011-11-30 00:00:00,0.137022915372906
2011-12-01 00:00:00,0.861955042098006
2011-12-02 00:00:00,0.179558306765144
2011-12-03 00:00:00,0.312218174323629
2011-12-04 00:00:00,0.29108436912128
2011-12-05 00:00:00,0.47142617996602
2011-12-06 00:00:00,0.185933575486851
2011-12-07 00:00:00,0.137228366824746
2011-12-08 00:00:00,0.26748252365786
2011-12-09 00:00:00,0.838927057804729
2011-12-10 00:00:00,2.49594217753767
2011-12-11 00:00:00,2.81400172061817
2011-12-12 00:00:00,2.0253527906198
2011-12-13 00:00:00,4.57784376325177
2011-12-14 00:00:00,5.56592721743071
2011-12-15 00:00:00,3.8924159160447
2011-12-16 00:00:00,3.86078548174106
2011-12-17 00:00:00,6.16175508360409
2011-12-18 00:00:00,9.54859116267026
2011-12-19 00:00:00,5.16732970607716
2011-12-20 00:00:00,3.12325697772814
2011-12-21 00:00:00,5.26436224699757
2011-12-22 00:00:00,6.70671618769345
2011-12-23 00:00:00,9.14851190894766
2011-12-24 00:00:00,9.2660856405345
2011-12-25 00:00:00,12.9845662773673
2011-12-26 00:00:00,9.35371581068637
2011-12-27 00:00:00,12.6026861285283
2011-12-28 00:00:00,8.32940558957559
2011-12-29 00:00:00,5.75057886076688
2011-12-30 00:00:00,8.17891051454428
2011-12-31 00:00:00,9.13836326721723
2012-01-01 00:00:00,4.1931024210769
2012-01-02 00:00:00,8.39178582246823
2012-01-03 00:00:00,7.72245707460959
2012-01-04 00:00:00,6.27921003976465
2012-01-05 00:00:00,3.32563630497608
2012-01-06 00:00:00,5.22994192134496
2012-01-07 00:00:00,9.87862438313542
2012-01-08 00:00:00,8.58583041537817
2012-01-09 00:00:00,5.11490292137025
2012-01-10 00:00:00,6.65819807631753
2012-01-11 00:00:00,9.15256227605221
2012-01-12 00:00:00,6.63487562504426
2012-01-13 00:00:00,7.10228214331543
2012-01-14 00:00:00,6.53755333657686
2012-01-15 00:00:00,8.97366836125932
2012-01-16 00:00:00,6.48441633110788
2012-01-17 00:00:00,5.67079591740641
2012-01-18 00:00:00,5.45727216563102
2012-01-19 00:00:00,4.75537312451209
2012-01-20 00:00:00,5.83924293185995
2012-01-21 00:00:00,9.57043190574898
2012-01-22 00:00:00,10.4611912684243
2012-01-23 00:00:00,13.1029614592674
2012-01-24 00:00:00,6.18600728759778
2012-01-25 00:00:00,5.65598915666443
2012-01-26 00:00:00,5.42930920797431
2012-01-27 00:00:00,5.43402091388182
2012-01-28 00:00:00,7.36634365891848
2012-01-29 00:00:00,9.43305750169581
2012-01-30 00:00:00,9.82453530315402
2012-01-31 00:00:00,7.92534256946591
2012-02-01 00:00:00,4.49066352643832
2012-02-02 00:00:00,6.32609480625552
2012-02-03 00:00:00,6.45776721227949
2012-02-04 00:00:00,5.88630535461321
2012-02-05 00:00:00,6.39204656635282
2012-02-06 00:00:00,5.4660699508891
2012-02-07 00:00:00,6.40717558509528
2012-02-08 00:00:00,7.00792955192168
2012-02-09 00:00:00,8.17861946911284
2012-02-10 00:00:00,6.76253450475727
2012-02-11 00:00:00,5.27473948224641
2012-02-12 00:00:00,7.11810031554546
2012-02-13 00:00:00,3.33242259124384
2012-02-14 00:00:00,2.25790311987924
2012-02-15 00:00:00,1.50315362236582
2012-02-16 00:00:00,2.72946563209335
2012-02-17 00:00:00,4.46094421161284
2012-02-18 00:00:00,7.2703887883664
2012-02-19 00:00:00,8.8090088717145
2012-02-20 00:00:00,6.03038665320518
2012-02-21 00:00:00,5.12607074575282
2012-02-22 00:00:00,5.94893026292114
2012-02-23 00:00:00,6.08614632251637
2012-02-24 00:00:00,3.91162511641953
2012-02-25 00:00:00,6.44143849979207
2012-02-26 00:00:00,9.59264704165635
2012-02-27 00:00:00,7.24766473222704
2012-02-28 00:00:00,6.86753541469389
2012-02-29 00:00:00,8.49680112417892
2012-03-01 00:00:00,3.54160189693929
2012-03-02 00:00:00,3.51498592071748
2012-03-03 00:00:00,4.26955858587599
2012-03-04 00:00:00,7.49393044210889
2012-03-05 00:00:00,7.19593831664919
2012-03-06 00:00:00,6.05038619381091
2012-03-07 00:00:00,7.11451211124162
2012-03-08 00:00:00,6.87158435265095
2012-03-09 00:00:00,8.56390852799755
2012-03-10 00:00:00,9.74286067999642
2012-03-11 00:00:00,7.30568573495803
2012-03-12 00:00:00,8.24979107269303
2012-03-13 00:00:00,5.92455287847591
2012-03-14 00:00:00,4.81929376590338
2012-03-15 00:00:00,4.83803183584328
2012-03-16 00:00:00,5.45170362750171
2012-03-17 00:00:00,11.4373617937246
2012-03-18 00:00:00,8.97239883884649
2012-03-19 00:00:00,5.50552445350685
2012-03-20 00:00:00,7.01060382792046
2012-03-21 00:00:00,6.4691681756137
2012-03-22 00:00:00,5.82041708080175
2012-03-23 00:00:00,5.28965348793508
2012-03-24 00:00:00,10.9800149835562
2012-03-25 00:00:00,5.86368403167042
2012-03-26 00:00:00,6.48960652778713
2012-03-27 00:00:00,6.26193565376649
2012-03-28 00:00:00,5.87903435243856
2012-03-29 00:00:00,4.63182766389084
2012-03-30 00:00:00,6.38128498035103
2012-03-31 00:00:00,8.58850245566801
2012-04-01 00:00:00,8.0977602064601
2012-04-02 00:00:00,4.18370879440219
2012-04-03 00:00:00,4.46272523797473
2012-04-04 00:00:00,3.9632007039833
2012-04-05 00:00:00,4.48492427430407
2012-04-06 00:00:00,3.93906608433166
2012-04-07 00:00:00,6.15855873629647
2012-04-08 00:00:00,9.21225822529318
2012-04-09 00:00:00,2.31789379825635
2012-04-10 00:00:00,3.92654656588251
2012-04-11 00:00:00,4.00122419311263
2012-04-12 00:00:00,2.83223576374074
2012-04-13 00:00:00,3.25021342161032
2012-04-14 00:00:00,4.71162595465462
2012-04-15 00:00:00,5.74565105205742
2012-04-16 00:00:00,3.59662036163774
2012-04-17 00:00:00,3.89952948085384
2012-04-18 00:00:00,3.53238497213724
2012-04-19 00:00:00,3.7027717034078
2012-04-20 00:00:00,3.55418915610367
2012-04-21 00:00:00,6.15753458027062
2012-04-22 00:00:00,4.43625595760181
2012-04-23 00:00:00,5.35922221993173
2012-04-24 00:00:00,4.26898184317505
2012-04-25 00:00:00,3.70875551028502
2012-04-26 00:00:00,4.30259542742555
2012-04-27 00:00:00,4.73461335140539
2012-04-28 00:00:00,6.57040894303995
2012-04-29 00:00:00,5.97456203831585
2012-04-30 00:00:00,6.81948711887011
2012-05-01 00:00:00,5.25534274060419
2012-05-02 00:00:00,3.9977696133897
2012-05-03 00:00:00,5.28536693482969
2012-05-04 00:00:00,4.6682105077643
2012-05-05 00:00:00,5.93041693865369
2012-05-06 00:00:00,4.46674392611441
2012-05-07 00:00:00,4.22930842316364
2012-05-08 00:00:00,6.57779380197809
2012-05-09 00:00:00,3.26056159171201
2012-05-10 00:00:00,3.19353834998806
2012-05-11 00:00:00,2.78237690405129
2012-05-12 00:00:00,4.04047781632118
2012-05-13 00:00:00,5.9833959104856
2012-05-14 00:00:00,3.47233113987276
2012-05-15 00:00:00,2.96959292281073
2012-05-16 00:00:00,3.18355228969994
2012-05-17 00:00:00,2.65825421763299
2012-05-18 00:00:00,3.35037323901114
2012-05-19 00:00:00,4.09646912669161
2012-05-20 00:00:00,3.09779992757186
2012-05-21 00:00:00,2.59910719593344
2012-05-22 00:00:00,2.17462177083118
2012-05-23 00:00:00,3.26324191186192
2012-05-24 00:00:00,3.97640615232401
2012-05-25 00:00:00,2.98153594380276
2012-05-26 00:00:00,5.36507875846937
2012-05-27 00:00:00,4.88890001655296
2012-05-28 00:00:00,3.7043733241496
2012-05-29 00:00:00,2.68593142268922
2012-05-30 00:00:00,2.71087968878397
2012-05-31 00:00:00,1.65758650819626
2012-06-01 00:00:00,1.65795710606409
2012-06-02 00:00:00,5.56831645699087
2012-06-03 00:00:00,4.19824104430371
2012-06-04 00:00:00,4.02576019208002
2012-06-05 00:00:00,2.98290461420045
2012-06-06 00:00:00,3.58788417167593
2012-06-07 00:00:00,2.77010728687308
2012-06-08 00:00:00,2.95560339641128
2012-06-09 00:00:00,3.49627025816767
2012-06-10 00:00:00,5.4434321130834
2012-06-11 00:00:00,3.29972894162452
2012-06-12 00:00:00,3.28013482655989
2012-06-13 00:00:00,3.13378332021226
2012-06-14 00:00:00,3.96992442727636
2012-06-15 00:00:00,3.38549685512765
2012-06-16 00:00:00,3.38256879166333
2012-06-17 00:00:00,4.27569420822532
2012-06-18 00:00:00,5.08811104752432
2012-06-19 00:00:00,3.45404844464427
2012-06-20 00:00:00,2.9608715067958
2012-06-21 00:00:00,3.96761301210858
2012-06-22 00:00:00,2.64480460633259
2012-06-23 00:00:00,5.52064256619924
2012-06-24 00:00:00,2.43701386749068
2012-06-25 00:00:00,3.5408191701264
2012-06-26 00:00:00,2.42121259782592
2012-06-27 00:00:00,3.2087750786528
2012-06-28 00:00:00,3.22953711906986
2012-06-29 00:00:00,4.34115952469335
2012-06-30 00:00:00,6.31054231477963
2012-07-01 00:00:00,7.18182380774454
2012-07-02 00:00:00,3.29236737545671
2012-07-03 00:00:00,3.14250508975599
2012-07-04 00:00:00,3.32722156933754
2012-07-05 00:00:00,3.37147374837158
2012-07-06 00:00:00,4.1877578847445
